mahalla_code,mahalla,region,region_code,district,district_code,hh_count,pop_count
1703209m15,Наврўз,Андижон,1703,Бўстон т.,1703209,396,1942
1703209m16,Нурафшон,Андижон,1703,Бўстон т.,1703209,630,3114
1703209m17,Пиллакор,Андижон,1703,Бўстон т.,1703209,720,3160
1703209m18,Сарбон,Андижон,1703,Бўстон т.,1703209,317,1456
1703209m19,Сариқ жўга,Андижон,1703,Бўстон т.,1703209,600,3018
1703209m20,Ҳалқобод,Андижон,1703,Бўстон т.,1703209,684,2082
1703209m21,Чашма,Андижон,1703,Бўстон т.,1703209,525,3097
1703209m22,Чорвадор,Андижон,1703,Бўстон т.,1703209,865,4315
1703209m23,Якка тол,Андижон,1703,Бўстон т.,1703209,337,2071
1703209m24,Янги қишлоқ,Андижон,1703,Бўстон т.,1703209,1025,3171
1703209m25,Янги обод,Андижон,1703,Бўстон т.,1703209,804,2545
1703211m1,А.Рахмонов,Андижон,1703,Жалақудуқ т.,1703211,582,2762
1703211m2,Абдуллабий,Андижон,1703,Жалақудуқ т.,1703211,662,2825
1703211m3,Ақча,Андижон,1703,Жалақудуқ т.,1703211,508,2525
1703211m4,Бешкарам,Андижон,1703,Жалақудуқ т.,1703211,625,3610
1703211m5,Бештол,Андижон,1703,Жалақудуқ т.,1703211,740,3433
1703211m6,Бирлашган,Андижон,1703,Жалақудуқ т.,1703211,425,2525
1703211m7,Бозорбоши,Андижон,1703,Жалақудуқ т.,1703211,492,2260
1703211m8,Бойчеки,Андижон,1703,Жалақудуқ т.,1703211,852,3233
1703211m9,Бузрукхонтўра,Андижон,1703,Жалақудуқ т.,1703211,767,4037
1703211m10,Бўстон,Андижон,1703,Жалақудуқ т.,1703211,629,1837
1703211m11,Ғайрат,Андижон,1703,Жалақудуқ т.,1703211,695,3175
1703211m12,Ғалаба,Андижон,1703,Жалақудуқ т.,1703211,725,3590
1703211m13,Ғозичек,Андижон,1703,Жалақудуқ т.,1703211,647,3404
1703211m14,Гулистон (Бештол),Андижон,1703,Жалақудуқ т.,1703211,804,3560
1703211m15,Гулистон (шаҳар),Андижон,1703,Жалақудуқ т.,1703211,548,2416
1703211m16,Делварзин,Андижон,1703,Жалақудуқ т.,1703211,520,2689
1703211m17,Деҳқонобод,Андижон,1703,Жалақудуқ т.,1703211,624,2750
1703211m18,Достонобод,Андижон,1703,Жалақудуқ т.,1703211,756,3925
1703211m19,Дўнгқишлоқ,Андижон,1703,Жалақудуқ т.,1703211,796,3676
1703211m20,Дўстлик,Андижон,1703,Жалақудуқ т.,1703211,539,2724
1703211m21,Ёрқишлоқ,Андижон,1703,Жалақудуқ т.,1703211,520,2840
1703211m22,Жалақудуқ,Андижон,1703,Жалақудуқ т.,1703211,709,3315
1703211m23,Ибрат,Андижон,1703,Жалақудуқ т.,1703211,551,3352
1703211m24,Иттифоқ (Ж.О),Андижон,1703,Жалақудуқ т.,1703211,579,2762
1703211m25,Иттифоқ (Ойим),Андижон,1703,Жалақудуқ т.,1703211,720,3097
1703211m26,Капа,Андижон,1703,Жалақудуқ т.,1703211,548,2694
1703211m27,Каттаполвон,Андижон,1703,Жалақудуқ т.,1703211,664,2096
1703211m28,Кесак,Андижон,1703,Жалақудуқ т.,1703211,780,4419
1703211m29,Кўкалам,Андижон,1703,Жалақудуқ т.,1703211,769,4034
1703211m30,Кўтарма,Андижон,1703,Жалақудуқ т.,1703211,532,2585
1703211m31,Қадақсин,Андижон,1703,Жалақудуқ т.,1703211,586,2411
1703211m32,Қаламбек,Андижон,1703,Жалақудуқ т.,1703211,575,2970
1703211m33,Қашқар,Андижон,1703,Жалақудуқ т.,1703211,472,2331
1703211m34,Қиличмозор,Андижон,1703,Жалақудуқ т.,1703211,754,4274
1703211m35,Қорағул,Андижон,1703,Жалақудуқ т.,1703211,710,3215
1703211m36,Қораёнтоқ,Андижон,1703,Жалақудуқ т.,1703211,750,2014
1703211m37,Қўртқи,Андижон,1703,Жалақудуқ т.,1703211,575,3210
1703211m38,Қутлуғ,Андижон,1703,Жалақудуқ т.,1703211,581,2868
1703211m39,Қўштерак,Андижон,1703,Жалақудуқ т.,1703211,708,3333
1703211m40,Маданият,Андижон,1703,Жалақудуқ т.,1703211,567,3068
1703211m41,Навоий (Ж.О),Андижон,1703,Жалақудуқ т.,1703211,682,2867
1703211m42,Навоий (шаҳар),Андижон,1703,Жалақудуқ т.,1703211,434,2773
1703211m43,Намуна,Андижон,1703,Жалақудуқ т.,1703211,1125,3423
1703211m44,Олмазор,Андижон,1703,Жалақудуқ т.,1703211,1004,4624
1703211m45,Осуда ҳаёт,Андижон,1703,Жалақудуқ т.,1703211,189,548
1703211m46,Оҳунбобоев,Андижон,1703,Жалақудуқ т.,1703211,789,3775
1703211m47,Сўфиқишлоқ,Андижон,1703,Жалақудуқ т.,1703211,388,2265
1703211m48,Тошлоқ,Андижон,1703,Жалақудуқ т.,1703211,606,3290
1703211m49,Тошховуз,Андижон,1703,Жалақудуқ т.,1703211,904,4235
1703211m50,Тўрачеки,Андижон,1703,Жалақудуқ т.,1703211,530,2013
1703211m51,Туялас,Андижон,1703,Жалақудуқ т.,1703211,446,2319
1703211m52,Ўзбекистон,Андижон,1703,Жалақудуқ т.,1703211,651,1022
1703211m53,Узун кўча,Андижон,1703,Жалақудуқ т.,1703211,605,2980
1703211m54,Ўрғу,Андижон,1703,Жалақудуқ т.,1703211,535,2615
1703211m55,Ўроқчи тепа,Андижон,1703,Жалақудуқ т.,1703211,385,1314
1703211m56,Хамза,Андижон,1703,Жалақудуқ т.,1703211,804,3513
1703211m57,Хамзаобод,Андижон,1703,Жалақудуқ т.,1703211,585,3096
1703211m58,Хасанқовоқ,Андижон,1703,Жалақудуқ т.,1703211,509,2430
1703211m59,Ҳақиқат,Андижон,1703,Жалақудуқ т.,1703211,409,2190
1703211m60,Шархончеки,Андижон,1703,Жалақудуқ т.,1703211,660,3964
1703211m61,Янги кўрпа,Андижон,1703,Жалақудуқ т.,1703211,556,2572
1703211m62,Янгисор,Андижон,1703,Жалақудуқ т.,1703211,525,3310
1703211m63,Янгичек,Андижон,1703,Жалақудуқ т.,1703211,384,2376
1703214m1,А.Жомий,Андижон,1703,Избоскан т.,1703214,507,2310
1703214m2,А.Навоий,Андижон,1703,Избоскан т.,1703214,359,1810
1703214m3,А.Темур,Андижон,1703,Избоскан т.,1703214,545,2683
1703214m4,Анорзор,Андижон,1703,Избоскан т.,1703214,872,3747
1703214m5,Барҳаёт,Андижон,1703,Избоскан т.,1703214,765,3997
1703214m6,Бешмирза,Андижон,1703,Избоскан т.,1703214,584,2400
1703214m7,Бештерак,Андижон,1703,Избоскан т.,1703214,635,3650
1703214m8,Бирлашган,Андижон,1703,Избоскан т.,1703214,515,2508
1703214m9,Бой маҳалла,Андижон,1703,Избоскан т.,1703214,443,2008
1703214m10,Ботиробод,Андижон,1703,Избоскан т.,1703214,782,3781
1703214m11,Бўстон,Андижон,1703,Избоскан т.,1703214,1106,4243
1703214m12,Гудур,Андижон,1703,Избоскан т.,1703214,611,2821
1703214m13,Гузар,Андижон,1703,Избоскан т.,1703214,1245,4921
1703214m14,Гулистон,Андижон,1703,Избоскан т.,1703214,805,3514
1703214m15,Гуркиров,Андижон,1703,Избоскан т.,1703214,701,2700
1703214m16,Даминбойчек,Андижон,1703,Избоскан т.,1703214,1018,3512
1703214m17,Дарё бўйи,Андижон,1703,Избоскан т.,1703214,684,3602
1703214m18,Дўстлик,Андижон,1703,Избоскан т.,1703214,548,2310
1703214m19,Жанобод,Андижон,1703,Избоскан т.,1703214,506,2365
1703214m20,Жахонобод,Андижон,1703,Избоскан т.,1703214,570,2645
1703214m21,З.М.Бобур,Андижон,1703,Избоскан т.,1703214,427,2261
1703214m22,Зарбдор,Андижон,1703,Избоскан т.,1703214,657,3044
1703214m23,Истиқлол,Андижон,1703,Избоскан т.,1703214,1184,4700
1703214m24,Иттифоқ,Андижон,1703,Избоскан т.,1703214,539,2730
1703214m25,Ифтихор,Андижон,1703,Избоскан т.,1703214,582,2371
1703214m26,Куйганёр,Андижон,1703,Избоскан т.,1703214,307,1158
1703214m27,Қашқарлик,Андижон,1703,Избоскан т.,1703214,586,2697
1703214m28,Қораёнтоқ,Андижон,1703,Избоскан т.,1703214,766,3516
1703214m29,Қўғай,Андижон,1703,Избоскан т.,1703214,1091,3500
1703214m30,Қум кўча,Андижон,1703,Избоскан т.,1703214,625,2400
1703214m31,Қўшкўприк,Андижон,1703,Избоскан т.,1703214,664,2061
1703214m32,М.Улуғбек,Андижон,1703,Избоскан т.,1703214,469,2093
1703214m33,Мангуберди,Андижон,1703,Избоскан т.,1703214,1125,3700
1703214m34,Марказ,Андижон,1703,Избоскан т.,1703214,785,3278
1703214m35,Навжур,Андижон,1703,Избоскан т.,1703214,587,2270
1703214m36,Наврўзобод,Андижон,1703,Избоскан т.,1703214,689,3515
1703214m37,Обод,Андижон,1703,Избоскан т.,1703214,631,3133
1703214m38,Ойбек,Андижон,1703,Избоскан т.,1703214,1087,5905
1703214m39,Оқ олтин,Андижон,1703,Избоскан т.,1703214,536,1879
1703214m40,Ровот,Андижон,1703,Избоскан т.,1703214,1106,4262
1703214m41,Солбоши,Андижон,1703,Избоскан т.,1703214,609,4228
1703214m42,Тараққиёт,Андижон,1703,Избоскан т.,1703214,651,3264
1703214m43,Тинчлик,Андижон,1703,Избоскан т.,1703214,711,3618
1703214m44,Тошкечик,Андижон,1703,Избоскан т.,1703214,660,3081
1703214m45,Тошлоқ,Андижон,1703,Избоскан т.,1703214,1094,4350
1703214m46,Тўраобод,Андижон,1703,Избоскан т.,1703214,819,4005
1703214m47,Тўрткўл,Андижон,1703,Избоскан т.,1703214,1180,3650
1703214m48,Туячи,Андижон,1703,Избоскан т.,1703214,799,3500
1703214m49,Узун кўча,Андижон,1703,Избоскан т.,1703214,307,800
1703214m50,Урганжи,Андижон,1703,Избоскан т.,1703214,674,2745
1703214m51,Ўрта қишлоқ,Андижон,1703,Избоскан т.,1703214,447,2336
1703214m52,Хаққулобод,Андижон,1703,Избоскан т.,1703214,611,2618
1703214m53,Чекёр,Андижон,1703,Избоскан т.,1703214,814,3511
1703214m54,Чўртонлиқ,Андижон,1703,Избоскан т.,1703214,680,3052
1703214m55,Шинам,Андижон,1703,Избоскан т.,1703214,710,2761
1703214m56,Шодлик,Андижон,1703,Избоскан т.,1703214,781,2096
1703214m57,Элатан,Андижон,1703,Избоскан т.,1703214,587,3049
1703214m58,Юқори,Андижон,1703,Избоскан т.,1703214,622,2932
1703214m59,Юқори ҳосил,Андижон,1703,Избоскан т.,1703214,521,2700
1703214m60,Юқори Чувама,Андижон,1703,Избоскан т.,1703214,994,3700
1703214m61,Янги авлод,Андижон,1703,Избоскан т.,1703214,790,2350
1703214m62,Янги бўстон обод,Андижон,1703,Избоскан т.,1703214,717,3169
1703214m63,Янгиобод,Андижон,1703,Избоскан т.,1703214,687,2725
1703220m1,А.Жомий,Андижон,1703,Қўрғонтепа т.,1703220,508,2060
1703220m2,А.Темур,Андижон,1703,Қўрғонтепа т.,1703220,1138,4565
1703220m3,А.Яссавий,Андижон,1703,Қўрғонтепа т.,1703220,701,3457
1703220m4,Бешкалтак ,Андижон,1703,Қўрғонтепа т.,1703220,324,1860
1703220m5,Бирлашган,Андижон,1703,Қўрғонтепа т.,1703220,378,1750
1703220m6,Бирлик (Қорасув),Андижон,1703,Қўрғонтепа т.,1703220,544,3110
1703220m7,Бирлик (Қўрғонтепа),Андижон,1703,Қўрғонтепа т.,1703220,381,1242
1703220m8,Бозорбоши,Андижон,1703,Қўрғонтепа т.,1703220,340,2074
1703220m9,Буюк замин,Андижон,1703,Қўрғонтепа т.,1703220,516,2131
1703220m10,Буюк турон,Андижон,1703,Қўрғонтепа т.,1703220,478,2534
1703220m11,Ғайрат,Андижон,1703,Қўрғонтепа т.,1703220,460,2078
1703220m12,Гулистон,Андижон,1703,Қўрғонтепа т.,1703220,507,2591
1703220m13,Дардоқтепа,Андижон,1703,Қўрғонтепа т.,1703220,638,2842
1703220m14,Дехқонобод,Андижон,1703,Қўрғонтепа т.,1703220,1008,4150
1703220m15,Деҳқончек,Андижон,1703,Қўрғонтепа т.,1703220,457,2136
1703220m16,Дўстлик,Андижон,1703,Қўрғонтепа т.,1703220,344,1704
1703220m17,Ёртибоши,Андижон,1703,Қўрғонтепа т.,1703220,645,2405
1703220m18,Жаннатбулоқ,Андижон,1703,Қўрғонтепа т.,1703220,573,2945
1703220m19,Жаннатмакон,Андижон,1703,Қўрғонтепа т.,1703220,605,2186
1703220m20,З.М.Бобур (Қорасув),Андижон,1703,Қўрғонтепа т.,1703220,524,2162
1703220m21,З.М.Бобур (Қўрғонтепа),Андижон,1703,Қўрғонтепа т.,1703220,576,2466
1703220m22,Зарбулоқ,Андижон,1703,Қўрғонтепа т.,1703220,651,2994
1703220m23,Ибн Сино,Андижон,1703,Қўрғонтепа т.,1703220,675,2561
1703220m24,Иқтисодчи,Андижон,1703,Қўрғонтепа т.,1703220,623,3314
1703220m25,Истиқлол,Андижон,1703,Қўрғонтепа т.,1703220,450,2476
1703220m26,Ифтихор,Андижон,1703,Қўрғонтепа т.,1703220,473,2071
1703220m27,Иштимоят,Андижон,1703,Қўрғонтепа т.,1703220,799,4058
1703220m28,Кўнчилик,Андижон,1703,Қўрғонтепа т.,1703220,416,2137
1703220m29,Қизил тўқай,Андижон,1703,Қўрғонтепа т.,1703220,508,2210
